system:index,area,class,territory,year,.geo
5_129_0,0.0175391142578125,3,148,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_130_0,0.014826222106933592,3,149,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_130_1,0.006977029541015625,6,149,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_131_0,0.013969139892578123,14,150,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_132_0,0.013974476318359373,3,152,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_133_0,0.013956246337890627,3,153,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_134_0,0.016602271789550777,6,155,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_134_1,8.738019409179688E-4,33,155,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_135_0,0.004369376159667968,3,156,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_135_1,0.013108126586914062,6,156,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_136_0,0.008715225219726562,3,157,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_136_1,0.0052291453857421875,33,157,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_137_0,0.013970310546875003,14,158,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_138_0,0.017441926025390624,3,160,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_139_0,0.013072994689941407,3,161,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_139_1,0.004357671813964844,6,161,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_140_0,0.007857184020996093,30,162,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_140_1,0.009603248840332033,33,162,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_141_0,0.003493235961914062,6,163,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_141_1,0.010479707885742186,14,163,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_142_0,0.013971735107421872,6,164,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_143_0,0.014043885009765623,3,165,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_144_0,0.016586653930664063,3,167,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_144_1,8.729832153320312E-4,6,167,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_145_0,0.017559510498046868,3,168,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_146_0,0.01395337255859375,3,169,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_147_0,0.014046587402343751,3,171,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_148_0,0.017456508300781257,3,172,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_149_0,0.0061456416015625,3,173,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_149_1,0.00790154736328125,14,173,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_150_0,0.014047001220703131,3,174,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_151_0,0.006988572326660157,6,175,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_151_1,0.010482865051269531,33,175,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_152_0,0.011376563232421876,3,176,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_152_1,0.002625357177734375,33,176,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_153_0,0.017464597778320316,6,177,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_154_0,0.011351737243652345,14,178,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_154_1,0.006112468994140625,25,178,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_155_0,0.013942220947265624,3,179,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_156_0,0.021820635375976574,3,180,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_157_0,0.00786478289794922,3,181,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_157_1,0.009612526977539062,6,181,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_158_0,0.013981790893554686,3,182,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_158_1,0.002621588134765625,6,182,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_158_2,8.738606567382812E-4,33,182,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_159_0,0.017457307128906245,14,183,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_160_0,0.017459637145996094,33,185,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_161_0,0.016573680419921872,6,186,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_161_1,8.723004150390625E-4,14,186,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_162_0,0.014047001220703131,3,187,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_163_0,0.013971578613281249,6,188,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_164_0,0.013954292480468748,3,191,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_165_0,0.003489599365234375,6,193,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_165_1,0.010468798095703124,14,193,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_166_0,0.017447525024414063,3,195,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_0,0.01744230041503906,6,1,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_0,0.013954540527343746,3,2,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_0,0.01744221801757813,6,3,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_0,0.01748448706054688,3,4,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_0,0.007872930419921874,3,6,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_0,0.0034884964599609376,6,7,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_0,0.01744267456054687,3,8,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_0,0.01831394018554687,3,9,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_0,0.002616349182128906,3,10,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1,0.014825960388183594,6,10,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_0,0.004375598022460937,3,11,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1,0.002625353759765625,33,11,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_0,8.74772705078125E-4,3,12,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1,0.006123405517578126,33,12,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_0,8.7310205078125E-4,3,13,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1,0.003492408203125,14,13,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_0,0.013953343261718747,6,14,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_0,0.013954409667968747,3,15,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_0,0.003491922119140625,33,17,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_0,8.738063354492187E-4,3,18,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_1,0.006116639038085937,6,18,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_0,0.012247808227539061,3,19,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_1,0.0017496839599609375,33,19,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_0,0.005233250061035156,6,20,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_1,0.012210910705566408,14,20,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_0,0.02190685241699219,3,21,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_0,0.017525194091796877,3,22,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_0,8.720743408203125E-4,3,23,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_1,0.016569412475585937,6,23,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_0,0.0034892943115234372,3,24,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_1,0.010467898498535157,6,24,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_0,0.013939051025390628,3,25,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_0,0.017526804504394533,3,26,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_0,8.749512329101562E-4,3,27,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_1,0.013124289001464843,6,27,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_2,0.003499818603515625,33,27,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_0,0.017524856933593746,3,28,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_0,0.008721581481933593,14,29,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_1,8.721565551757812E-4,25,29,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_2,0.00784941961669922,33,29,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_0,0.005248808349609374,3,30,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_1,0.001749602783203125,33,30,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28_0,0.013953519042968748,3,31,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_29_0,0.013968095947265623,6,32,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30_0,0.01659553826904297,3,33,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_30_1,8.734512329101562E-4,6,33,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_31_0,0.006105124755859375,6,34,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_31_1,0.004360811767578125,14,34,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_31_2,8.721629028320313E-4,33,34,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_32_0,0.017470148315429694,6,35,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_33_0,0.013971265380859375,6,36,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_34_0,0.0017505921630859376,3,37,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_34_1,0.0070023814697265626,6,37,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_34_2,0.008752973632812501,33,37,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_35_0,0.00349125146484375,6,38,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_35_1,0.013964978393554687,14,38,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_36_0,0.0034916407470703126,6,39,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_36_1,0.010474936645507811,14,39,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_37_0,0.008734070861816406,3,40,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_38_0,0.007864846069335938,3,41,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_38_1,0.009612604187011715,14,41,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_39_0,0.01135403918457031,3,42,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_39_1,0.0026201678466796874,14,42,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_40_0,0.013986247802734372,3,43,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_41_0,0.010478772827148437,6,44,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_42_0,0.013971806152343752,6,45,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_43_0,0.017447216186523437,6,46,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_44_0,0.0052432515869140625,3,47,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_44_1,0.0034954996337890625,14,47,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_45_0,0.0017480474243164062,3,48,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_45_1,0.01223633221435547,14,48,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_46_0,0.017444561157226566,3,49,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_47_0,0.01749978271484375,3,50,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_48_0,0.013967093749999998,6,51,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_49_0,0.017469024902343748,3,52,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_50_0,0.017459547424316404,6,53,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_51_0,0.017464659912109375,6,54,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_52_0,0.0034889896850585937,3,55,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_52_1,0.002616740173339844,14,55,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_52_2,8.72245849609375E-4,33,55,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_53_0,0.010481437133789061,3,56,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_53_1,0.0034938182373046873,6,56,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_54_0,0.0026189388427734378,3,57,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_54_1,8.729796142578125E-4,14,57,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_55_0,0.016571729125976566,3,58,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_55_1,8.7219482421875E-4,33,58,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_56_0,0.021802703857421883,3,59,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_57_0,0.013122293884277346,3,60,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_57_1,0.0043741013793945314,6,60,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_58_0,0.01662117474365234,3,61,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_59_0,0.008720769958496093,3,62,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_60_0,0.006969526000976562,3,63,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_61_0,0.017461299743652348,6,64,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_62_0,0.017441843872070314,3,65,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_63_0,0.017484625976562505,3,66,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_64_0,0.012249642822265625,3,67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_64_1,0.001749951904296875,33,67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_65_0,0.017456840515136712,6,68,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_66_0,0.013080119934082033,3,69,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_66_1,8.720094604492188E-4,33,69,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_67_0,0.021824624633789067,14,71,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_68_0,0.004361728210449218,3,72,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_68_1,0.0017446953125,25,72,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_68_2,0.007851117004394531,33,72,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_69_0,0.013983775573730471,3,73,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_69_1,0.0026219581298828126,6,73,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_69_2,0.00524391015625,25,73,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_70_0,0.013950164550781246,6,74,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_71_0,0.013106228210449215,3,76,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_71_1,0.004368739318847656,14,76,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_72_0,0.01749212524414062,14,77,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_73_0,0.016619092529296872,3,78,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_73_1,8.746904296875E-4,6,78,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_74_0,0.01571991784667969,6,79,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_74_1,0.0017466614990234374,14,79,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_75_0,0.0218388882446289,3,80,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_76_0,0.014047239013671872,3,81,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_77_0,0.014043695800781249,3,82,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_78_0,0.01746208526611328,14,83,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_79_0,8.721282348632813E-4,3,84,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_79_1,0.01220977331542969,6,84,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_80_0,0.017478089111328126,3,85,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_81_0,0.009594730224609374,3,86,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_81_1,0.0069779846191406255,14,86,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_81_2,8.722467041015625E-4,33,86,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_82_0,0.011339928100585936,3,87,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_82_1,0.006106125366210939,25,87,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_83_0,0.017442938842773443,3,89,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_84_0,8.74776123046875E-4,3,91,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_84_1,0.009622521972656253,33,91,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_85_0,0.001746034423828125,14,92,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_85_1,0.015714336059570313,30,92,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_86_0,0.021824714050292966,14,93,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_87_0,0.013957162597656253,6,94,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_88_0,0.014047755615234376,3,95,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_88_1,0.0035119349365234378,6,95,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_89_0,0.017444360961914058,3,96,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_90_0,0.013939081787109373,3,97,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_91_0,0.017441651611328126,6,98,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_92_0,0.014031246337890626,3,100,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_93_0,0.014047702148437495,3,102,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_94_0,0.009594547546386716,3,103,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_94_1,0.004361159973144532,14,103,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_95_0,0.005245405151367188,3,104,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_95_1,0.005245412231445312,6,104,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_96_0,0.017535937499999994,3,105,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_97_0,0.0061048591918945305,3,106,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_97_1,0.005232745605468749,6,106,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_97_2,0.0017442445678710937,25,106,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_97_3,8.72121826171875E-4,33,106,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_98_0,0.002622101318359375,3,107,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_98_1,0.011362446044921877,14,107,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_99_0,0.017459565429687504,6,109,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_100_0,0.01047580908203125,14,110,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_100_1,8.729867553710938E-4,24,110,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_100_2,0.006110903869628906,30,110,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_101_0,0.017441587524414062,3,111,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_102_0,0.013950061035156253,6,112,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_103_0,0.013971948486328128,6,113,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_104_0,0.02007183673095703,3,114,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_104_1,0.0017453800659179687,14,114,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_105_0,0.012210245849609377,6,115,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_105_1,0.001744323974609375,14,115,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_106_0,0.021822385253906253,3,116,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_107_0,0.0017456463012695312,6,117,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_107_1,0.01221950994873047,14,117,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_108_0,0.017558876647949223,3,118,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_109_0,0.02179679870605469,3,120,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_110_0,0.013996301757812501,3,121,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_111_0,0.013972048095703129,6,122,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_112_0,0.02194363861083985,3,123,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_113_0,0.017555493896484375,3,125,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_114_0,0.0026198270263671874,14,126,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_114_1,0.0034931044921875,25,126,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_114_2,0.007859486450195312,33,126,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_115_0,0.017433473510742186,3,127,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_116_0,0.017459565429687504,33,128,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_117_0,0.011350529846191408,6,129,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_117_1,0.0026193524780273435,14,129,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_118_0,0.017456714782714843,3,130,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_119_0,0.01746083526611328,14,132,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_120_0,0.01399675390625,3,133,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_121_0,0.009596142883300782,6,134,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_121_1,0.0017447515869140626,14,134,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_121_2,0.006106630554199219,33,134,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_122_0,0.017479715087890625,3,135,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
